idclient,Adhesion,status,segment,Genre,Naissance,Children,Profession,Habitat,C_sms,C_email,C_mail
1864760,25/09/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,OUI,Autres,maison,1,1,1
1865105,26/09/2010,Club,INACTIF,MONSIEUR,23/03/1970,OUI,Entrepreneurs,maison,1,1,1
1865820,28/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,Appartement,0,0,1
1848688,23/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,1,1
1849686,27/07/2010,Club,INACTIF,MONSIEUR,07/12/1955,OUI,Entrepreneurs,maison,0,0,1
1849740,27/07/2010,Club,INACTIF,MADAME,04/09/1966,OUI,,Appartement,1,1,1
1849828,28/07/2010,VIP,JARDIN MAISON,MONSIEUR,23/12/1949,NON,Retraités,Appartement,1,1,1
1850294,30/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,1,1
1850453,31/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1850485,31/07/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,,Retraités,Appartement,0,1,1
1851008,02/08/2010,Club,INACTIF,MADAME,29/07/1959,OUI,Entrepreneurs,maison,0,0,1
1851113,02/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1851120,02/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,0
1851277,03/08/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1852134,06/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1852226,07/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1852693,09/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Autres,maison,0,0,1
1852869,10/08/2010,Club,ANIMALERIE,MONSIEUR,16/06/1986,NON,Empl Ouv,Appartement,0,0,1
1853309,12/08/2010,Club,INACTIF,MADAME,14/12/1982,NON,Etudiant,Appartement,1,1,1
1846330,11/07/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,,0,0,1
1846698,13/07/2010,Club,JARDIN,MONSIEUR,18/06/1973,OUI,Cadre et prof lib,maison,1,1,1
1846843,14/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,1,1
1846909,15/07/2010,Club,NON JARDIN,MADAME,04/01/1935,,Retraités,maison,0,0,1
1847709,17/07/2010,Club,INACTIF,MONSIEUR,16/03/1964,NON,Entrepreneurs,Appartement,0,0,1
1848122,20/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1848245,20/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1848305,21/07/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,1,1,1
1848433,21/07/2010,Club,JARDIN,MADAME,13/04/1971,OUI,Empl Ouv,maison,0,1,1
1849114,24/07/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,Retraités,maison,0,1,1
1849178,24/07/2010,Club,INACTIF,MONSIEUR,01/11/1959,OUI,Autres,maison,1,1,1
1849437,26/07/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1849644,27/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1849745,28/07/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,OUI,Autres,maison,1,1,1
1849936,28/07/2010,Club,JARDIN MAISON,MADAME,23/11/1956,OUI,Cadre et prof lib,maison,0,0,1
1831687,04/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,Appartement,0,0,1
1832126,04/06/2010,Club,INACTIF,MONSIEUR,29/07/1972,OUI,Empl Ouv,maison,0,1,1
1833177,05/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1833455,06/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Empl Ouv,maison,1,0,0
1833790,06/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1834756,09/06/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1835080,10/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1835245,10/06/2010,Club,NON JARDIN,MONSIEUR,22/04/1968,,,maison,0,0,1
1835880,11/06/2010,Club,JARDIN,MADAME,31/12/1899,,Entrepreneurs,maison,0,0,1
1836289,11/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1836813,12/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,1,1,1
1836981,12/06/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1837013,12/06/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1837196,12/06/2010,Club,NON JARDIN,MONSIEUR,01/12/1951,NON,,maison,1,1,1
1837261,12/06/2010,Club,BON-DIVERSITE,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1837347,12/06/2010,Club,INACTIF,MONSIEUR,19/10/1963,OUI,Empl Ouv,maison,0,0,1
1837950,14/06/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,NON,Cadre et prof lib,maison,1,0,0
1847055,15/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,Appartement,0,0,1
1847070,15/07/2010,Club,JARDIN,MONSIEUR,21/04/1983,,,maison,0,0,1
1847253,16/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1847545,17/07/2010,Club,INACTIF,MADAME,19/07/1986,,,maison,0,0,1
1848659,23/07/2010,Club,JARDIN,MADAME,31/12/1899,,,,0,0,1
1848702,23/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,1,1
1849225,24/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1849966,29/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1849968,29/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,0
1849972,29/07/2010,Club,BON-DIVERSITE,MONSIEUR,31/12/1899,,,maison,0,0,1
1849982,29/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1851301,03/08/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1852195,07/08/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Inactif,Appartement,1,1,1
1852214,07/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1852445,07/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,0
1852694,09/08/2010,Club,NON JARDIN,MONSIEUR,29/08/1971,,,maison,0,0,1
1852723,09/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,0,0
1853005,10/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,0
1866474,29/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1867636,01/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,maison,0,0,1
1867759,01/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1868194,01/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,1,1,1
1868958,02/10/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1869014,02/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,0,1
1869387,02/10/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1869518,03/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1869543,03/10/2010,Club,TOP-DIVERSITE,MADAME,29/11/1973,NON,Cadre et prof lib,maison,0,0,1
1869984,04/10/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,,0,0,1
1870352,05/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,1,1
1870476,05/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1870524,05/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Autres,maison,0,1,0
1870679,05/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,1,1
1870808,06/10/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,,Retraités,maison,1,1,1
1870901,06/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1871458,07/10/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Retraités,maison,0,0,1
1853493,13/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1854574,17/08/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1854702,18/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,0,1
1855164,20/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1855448,21/08/2010,Club,JARDIN,MADAME,31/12/1899,OUI,Empl Ouv,maison,1,1,1
1855710,22/08/2010,Club,INACTIF,MONSIEUR,22/07/1970,,,maison,0,0,1
1855719,22/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,Appartement,1,1,1
1856002,24/08/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1856135,25/08/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,maison,1,1,1
1856187,25/08/2010,Club,BON-DIVERSITE,MADAME,31/12/1899,NON,Cadre et prof lib,Appartement,0,1,1
1856332,26/08/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1856352,26/08/2010,Club,INACTIF,MADAME,31/12/1899,NON,Empl Ouv,maison,1,1,1
1857279,29/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,1,1
1857310,29/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1857788,01/09/2010,Club,JARDIN,MONSIEUR,28/03/1971,,Empl Ouv,maison,0,0,1
1857833,01/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,0
1857842,01/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,1,1,1
1858132,02/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,0
1848361,21/07/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1848792,23/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,1,0,0
1848843,23/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1849236,24/07/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,1,1
1849277,25/07/2010,Club,INACTIF,MONSIEUR,18/08/1958,,,maison,0,0,0
1849448,26/07/2010,Club,INACTIF,MONSIEUR,03/08/1977,OUI,Cadre et prof lib,maison,1,1,1
1850176,29/07/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1850210,30/07/2010,VIP,BON-DIVERSITE,MADAME,31/12/1899,OUI,Retraités,maison,0,0,1
1850579,31/07/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1850951,02/08/2010,Club,NON JARDIN,MADAME,31/12/1899,,,,0,1,1
1851027,02/08/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,,0,0,1
1851460,04/08/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1851675,05/08/2010,Club,JARDIN,MONSIEUR,31/12/1899,,Cadre et prof lib,maison,0,1,1
1852299,07/08/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,,,,1,1,1
1852335,07/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,1,1,1
1853547,13/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Etudiant,Appartement,0,1,1
1853374,12/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1853877,14/08/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,,Entrepreneurs,Appartement,0,0,1
1854097,15/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1854624,18/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,1,1
1854888,19/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,maison,1,1,1
1855060,20/08/2010,Club,NON JARDIN,MONSIEUR,20/06/1973,,Entrepreneurs,maison,0,0,1
1855113,20/08/2010,Club,INACTIF,MONSIEUR,03/02/1988,NON,Inactif,maison,1,1,1
1855226,20/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1855796,23/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1856061,24/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,Appartement,0,0,1
1856434,26/08/2010,VIP,JARDIN MAISON,MONSIEUR,02/08/1942,,Retraités,maison,0,0,1
1856626,27/08/2010,Club,TOP-DIVERSITE,MADAME,31/12/1899,NON,,maison,0,0,1
1857931,01/09/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,,Empl Ouv,Appartement,1,1,1
1858512,04/09/2010,Club,NON JARDIN,MONSIEUR,14/04/1976,,Entrepreneurs,maison,1,1,1
1858888,04/09/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Empl Ouv,maison,1,1,1
1859040,05/09/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1859056,05/09/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Autres,maison,0,1,1
1850786,01/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,Appartement,1,1,1
1851112,02/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1851579,04/08/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,,,maison,0,0,1
1852046,06/08/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,1,1
1852249,07/08/2010,Club,INACTIF,MADAME,30/01/1956,,,maison,0,0,1
1852498,07/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,1,1,1
1853540,13/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,1,1,1
1854213,16/08/2010,Club,INACTIF,MADAME,20/11/1964,OUI,Empl Ouv,maison,0,1,1
1854418,17/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1855456,21/08/2010,Club,INACTIF,MONSIEUR,05/07/1980,,,maison,0,0,1
1855666,22/08/2010,Club,INACTIF,MADAME,31/12/1899,NON,Cadre et prof libs moyens,Appartement,1,1,1
1855853,23/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,0
1856511,27/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,1,1,1
1856820,28/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1857054,28/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Inactif,maison,0,0,1
1857446,30/08/2010,Club,INACTIF,MADAME,31/12/1899,,,,0,1,1
1857625,31/08/2010,VIP,JARDIN MAISON,MADAME,31/12/1899,,,maison,0,0,1
1857998,01/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,1,1,1
1858158,02/09/2010,Club,NON JARDIN,MADAME,25/04/1957,,Empl Ouv,Appartement,0,0,1
1858503,04/09/2010,VIP,BON-DIVERSITE,MADAME,17/02/1973,NON,Cadre et prof lib,Appartement,0,0,1
1860012,09/09/2010,Club,INACTIF,MONSIEUR,13/07/1992,,Etudiant,Appartement,0,0,1
1860227,10/09/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,,,maison,0,0,1
1860284,10/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,0
1860407,10/09/2010,VIP,JARDIN,MADAME,31/12/1899,,,maison,0,0,1
1860546,11/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1860705,11/09/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1860770,11/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,0,1
1860996,12/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1861157,12/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1861239,13/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,1,1,1
1861953,16/09/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1862487,18/09/2010,Club,INACTIF,MONSIEUR,19/03/1962,OUI,Cadre et prof lib,maison,0,1,1
1863102,19/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1863253,20/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,1,1
1864646,25/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,Appartement,1,1,1
1864976,25/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1859155,05/09/2010,VIP,JARDIN,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,0,0,0
1859549,07/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1859899,08/09/2010,Club,JARDIN,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,0,0,1
1859902,08/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,Appartement,1,1,1
1860399,10/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Etudiant,Appartement,1,1,1
1860485,11/09/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1860999,12/09/2010,Club,INACTIF,MONSIEUR,30/04/1957,OUI,Entrepreneurs,maison,0,1,1
1861319,13/09/2010,Club,INACTIF,MONSIEUR,20/12/1978,NON,Autres,maison,1,1,1
1861391,13/09/2010,Club,INACTIF,MONSIEUR,13/09/1970,NON,Cadre et prof libs moyens,Appartement,0,0,1
1861566,14/09/2010,Club,BON-DIVERSITE,MONSIEUR,31/12/1899,,,,1,1,1
1861723,15/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,0,1
1861727,15/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1862123,17/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Inactif,maison,0,0,1
1862839,18/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,0,0,0
1862972,19/09/2010,Club,INACTIF,MADAME,30/04/1968,OUI,Cadre et prof lib,Appartement,1,1,1
1853650,13/08/2010,Club,BON-DIVERSITE,MADAME,02/02/1949,OUI,Retraités,maison,0,1,1
1854161,16/08/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,1,1
1854449,17/08/2010,Club,INACTIF,MADAME,02/11/1968,,,maison,0,0,1
1854568,17/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,Appartement,0,1,1
1854641,18/08/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1855491,21/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1855752,23/08/2010,Club,JARDIN MAISON,MADAME,31/12/1899,,,maison,1,0,0
1856068,24/08/2010,Club,ANIMALERIE,MADAME,31/12/1899,,,maison,0,0,1
1856192,25/08/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Cadre et prof libs moyens,Appartement,0,0,1
1856510,27/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,1,0,0
1856749,28/08/2010,Club,ANIMALERIE,MADAME,10/06/1971,OUI,Empl Ouv,Appartement,1,1,1
1856811,28/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,0,1,1
1857116,29/08/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1857854,01/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,0,0,0
1857917,01/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,0
1857923,01/09/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Autres,maison,0,0,1
